vehicle_id,brand,model,battery_capacity_kWh,range_km,charging_type,price_in_lakh,manufacture_year,city,customer_age,rating_out_of_5
11200,Nissan,Model X,97,394,Home,103.33,2019,Chennai,18,2.3
11201,MG,Model S,85,340,Public,85.81,2021,Delhi,27,3.3
11202,Kia,EV6,40,247,Home,128.57,2020,Mumbai,66,4.2
11203,Tata,Nexon,26,551,Fast,112.81,2023,Pune,18,2.3
11204,Hyundai,i3,30,582,Home,103.74,2020,Chennai,55,4.4
11205,Nissan,Taycan,75,375,Public,33.02,2018,Surat,57,2.5
11206,Porsche,EQC,63,361,Slow,100.55,2017,Ahmedabad,24,5
11207,Kia,i3,73,239,Supercharger,75.54,2023,Surat,18,4.2
11208,Tata,Kona,112,125,Supercharger,117.81,2020,Ahmedabad,36,4.5
11209,Nissan,Nexon,76,623,Supercharger,70.93,2017,Surat,33,3.1
11210,Porsche,Model X,77,611,Supercharger,77.18,2017,Hyderabad,65,2.4
11211,MG,e-tron,56,230,Slow,65.19,2020,Ahmedabad,31,4
11212,Kia,Taycan,67,387,Supercharger,147.71,2023,Chennai,49,3.8
11213,Audi,Taycan,81,515,Fast,91.09,2023,Kolkata,45,3.8
11214,Porsche,Leaf,58,167,Public,137.15,2016,Pune,25,4.3
11215,Tata,Model S,111,609,Home,131.41,2017,Hyderabad,68,2.4
11216,Audi,Nexon,83,224,Slow,114.15,2019,Hyderabad,50,2.8
11217,Audi,EQC,87,189,Supercharger,78.15,2015,Hyderabad,66,2.2
11218,Tesla,Model 3,87,480,Supercharger,83.08,2022,Bangalore,26,4
11219,Tata,Nexon,46,120,Supercharger,140.47,2016,Kolkata,63,3.8
11220,Audi,Kona,89,178,Public,38.45,2020,Bangalore,20,2.8
11221,MG,Leaf,117,165,Slow,118.65,2015,Hyderabad,57,2.1
11222,Kia,e-tron,101,199,Fast,48.13,2024,Jaipur,47,2.3
11223,Kia,Model 3,79,542,Home,13.46,2015,Pune,26,2.6
11224,MG,Nexon,63,596,Fast,62.26,2019,Jaipur,40,4.7
11225,Tesla,Nexon,49,424,Fast,80.75,2021,Kolkata,28,4.6
11226,Hyundai,i3,116,529,Supercharger,24.12,2024,Surat,52,3.3
11227,Tesla,ZS EV,77,536,Slow,113.34,2017,Chennai,39,3.9
11228,Kia,Model X,103,482,Supercharger,112.63,2017,Pune,30,4.2
11229,Hyundai,ZS EV,55,395,Home,110.95,2016,Hyderabad,28,2.8
11230,Tesla,i3,24,348,Slow,51.54,2017,Pune,40,4.2
11231,Audi,Model 3,118,494,Fast,77.18,2021,Kolkata,31,3.4
11232,Hyundai,ZS EV,38,452,Supercharger,30.21,2016,Pune,42,4.4
11233,Kia,Model S,31,599,Fast,68.51,2015,Mumbai,30,3.1
11234,MG,Model S,109,585,Home,143.52,2017,Kolkata,37,3.7
11235,Mercedes,Nexon,79,501,Public,48.86,2019,Kolkata,21,4.5
11236,Audi,Model X,102,386,Home,12.09,2021,Mumbai,20,2.1
11237,Audi,EV6,30,349,Slow,50.3,2018,Delhi,26,3.1
11238,Mercedes,Nexon,72,197,Public,126.09,2022,Pune,30,3.8
11239,Porsche,e-tron,39,480,Fast,136.49,2015,Bangalore,42,3.3
11240,BMW,Nexon,92,180,Public,6.38,2016,Hyderabad,21,4
11241,Nissan,Model S,103,126,Supercharger,74.64,2016,Mumbai,68,2.6
11242,Tata,Model S,46,390,Fast,142.48,2021,Chennai,54,2.1
11243,Tesla,Taycan,77,640,Public,23.23,2015,Hyderabad,65,2.5
11244,BMW,Model 3,24,332,Home,14.08,2024,Delhi,23,3.3
11245,Tesla,Model 3,93,284,Public,114.92,2022,Kolkata,45,4.1
11246,BMW,e-tron,28,350,Slow,97.8,2023,Delhi,44,2.8
11247,Hyundai,i3,108,483,Fast,109.57,2020,Pune,50,2.4
11248,MG,ZS EV,96,134,Public,44.42,2017,Mumbai,42,3.4
11249,Tata,Nexon,51,237,Fast,63.48,2022,Surat,28,4.9
11250,Tata,Model 3,91,207,Home,88.18,2017,Hyderabad,53,3.7
11251,Tesla,i3,73,635,Slow,115.37,2023,Jaipur,43,4.7
11252,Mercedes,i3,64,233,Fast,51.21,2019,Kolkata,64,4.4
11253,Hyundai,EV6,46,346,Slow,63.79,2024,Jaipur,43,2.5
11254,Porsche,ZS EV,105,363,Home,82.78,2018,Hyderabad,41,2.8
11255,Tata,EV6,47,540,Fast,5.91,2021,Kolkata,18,3.5
11256,Nissan,Model 3,37,121,Home,127.81,2016,Ahmedabad,30,3.5
11257,Tesla,Leaf,106,550,Home,95.48,2020,Ahmedabad,20,3.2
11258,Audi,Model 3,50,479,Slow,16.95,2015,Surat,31,4.3
11259,Nissan,Kona,60,590,Home,56.25,2021,Ahmedabad,32,3.3
11260,Kia,Leaf,53,266,Home,30.97,2022,Kolkata,56,2.8
11261,Tesla,Nexon,26,383,Public,10.76,2022,Bangalore,66,3.2
11262,Tesla,Model 3,24,148,Fast,50.1,2018,Surat,54,2.3
11263,Audi,ZS EV,40,256,Home,131.59,2024,Chennai,52,2.3
11264,Hyundai,i3,25,563,Supercharger,14.77,2018,Kolkata,61,3.7
11265,Audi,Model S,64,467,Supercharger,132.21,2017,Delhi,18,4.5
11266,Tata,Taycan,54,449,Public,36.64,2015,Hyderabad,61,2.9
11267,MG,e-tron,106,173,Home,143.52,2023,Ahmedabad,20,2.2
11268,Tesla,Model X,22,195,Public,36.85,2021,Delhi,62,2.6
11269,Kia,Leaf,52,411,Supercharger,129.12,2022,Bangalore,29,3.6
11270,Mercedes,Model X,57,576,Fast,138.06,2017,Jaipur,28,4
11271,Tesla,Kona,106,509,Home,138.71,2018,Mumbai,35,4.4
11272,Audi,Kona,99,160,Public,22.94,2018,Bangalore,54,2.9
11273,BMW,EQC,108,565,Fast,102.31,2017,Pune,22,4.6
11274,Tesla,e-tron,35,226,Public,124.39,2021,Surat,48,2.8
11275,Tesla,Nexon,108,512,Fast,111.71,2024,Kolkata,60,4.2
11276,Kia,ZS EV,90,459,Fast,73.66,2022,Chennai,42,2.3
11277,Kia,EQC,27,223,Public,141.5,2017,Hyderabad,38,2.3
11278,Tesla,ZS EV,22,160,Supercharger,31.07,2016,Mumbai,35,4.3
11279,BMW,Nexon,88,123,Public,132.25,2015,Mumbai,48,3.4
11280,MG,e-tron,38,129,Slow,39.96,2018,Jaipur,41,2.5
11281,Porsche,Model S,26,193,Home,70.33,2023,Chennai,48,4.9
11282,BMW,Model X,105,167,Supercharger,72.07,2024,Delhi,19,3.2
11283,BMW,i3,109,243,Supercharger,46.97,2019,Mumbai,27,4.4
11284,BMW,EQC,69,270,Public,46.2,2020,Bangalore,57,3.8
11285,MG,Taycan,108,608,Home,59.17,2019,Ahmedabad,37,4.3
11286,Hyundai,e-tron,25,512,Slow,6.88,2017,Jaipur,52,2.6
11287,Hyundai,Kona,24,569,Public,40.08,2024,Jaipur,30,2
11288,BMW,Kona,80,347,Home,142.93,2020,Ahmedabad,35,2.6
11289,Porsche,i3,105,386,Public,109.27,2022,Jaipur,29,2.1
11290,Audi,Kona,114,378,Home,69.48,2017,Chennai,39,3.7
11291,Nissan,ZS EV,77,564,Supercharger,5.14,2024,Surat,66,2.8
11292,Hyundai,Model S,41,597,Public,107.67,2019,Pune,29,4.6
11293,Mercedes,Model S,76,264,Slow,76.47,2022,Mumbai,48,3.8
11294,Kia,ZS EV,94,149,Home,100.16,2022,Surat,53,2
11295,MG,EV6,51,127,Slow,62.18,2022,Pune,64,3.4
11296,MG,ZS EV,36,288,Slow,5.11,2024,Chennai,19,3.5
11297,Nissan,Nexon,77,124,Public,89.63,2021,Delhi,48,3.3
11298,Hyundai,EQC,60,444,Home,119.31,2018,Delhi,43,4
11299,Porsche,Kona,41,271,Fast,36.41,2021,Hyderabad,58,4.2
11300,Porsche,ZS EV,99,453,Slow,101.09,2019,Jaipur,58,2.1
11301,Kia,Model 3,61,500,Home,55.97,2016,Jaipur,63,4
11302,BMW,Leaf,98,539,Supercharger,125.81,2024,Hyderabad,18,4.9
11303,Audi,Model 3,27,573,Slow,68.49,2019,Surat,65,2.8
11304,Hyundai,Kona,65,446,Slow,14.09,2023,Mumbai,47,4.2
11305,Porsche,Model S,67,549,Slow,81.74,2023,Delhi,39,3.1
11306,Nissan,Nexon,22,407,Supercharger,93.11,2022,Hyderabad,68,2.3
11307,Kia,Nexon,96,179,Supercharger,51.35,2020,Bangalore,50,4.1
11308,Tesla,Nexon,49,247,Public,16.25,2017,Delhi,45,4.9
11309,Kia,Leaf,47,502,Fast,114.21,2022,Delhi,20,4.3
11310,Porsche,EV6,92,289,Public,83.43,2018,Bangalore,28,4.1
11311,Tesla,i3,95,146,Fast,35.41,2020,Jaipur,61,4.7
11312,Mercedes,Model 3,44,124,Slow,32.17,2019,Ahmedabad,36,4.1
11313,Tata,i3,56,564,Home,84.16,2020,Surat,50,4.4
11314,Kia,Taycan,104,627,Slow,49.9,2020,Surat,65,4.5
11315,Nissan,EQC,70,427,Supercharger,105.23,2016,Delhi,59,5
11316,Nissan,ZS EV,58,194,Fast,55.57,2015,Bangalore,21,2.1
11317,Audi,EQC,102,464,Slow,73.22,2023,Kolkata,58,2.4
11318,BMW,Model S,91,503,Fast,13.66,2022,Mumbai,57,4.7
11319,Kia,e-tron,86,372,Public,71.84,2022,Chennai,39,4.8
11320,Porsche,Model 3,105,298,Supercharger,6.47,2016,Jaipur,29,2.6
11321,Tata,EQC,20,502,Supercharger,57.3,2022,Kolkata,61,2.2
11322,Hyundai,EV6,57,376,Home,49.98,2018,Ahmedabad,46,3.9
11323,Porsche,i3,71,585,Slow,114.65,2019,Bangalore,52,4.7
11324,Nissan,Taycan,82,575,Supercharger,116.47,2021,Chennai,58,3.4
11325,Mercedes,ZS EV,71,474,Home,65.72,2024,Jaipur,44,4.6
11326,Porsche,Kona,102,263,Supercharger,146.5,2018,Surat,61,4.3
11327,MG,EV6,104,602,Public,41.26,2021,Ahmedabad,64,4.2
11328,Nissan,Taycan,79,430,Slow,29.04,2017,Chennai,66,3.8
11329,Kia,Model S,32,564,Slow,123.08,2019,Kolkata,52,2.6
11330,Mercedes,ZS EV,110,215,Fast,78.97,2023,Mumbai,36,4.4
11331,MG,ZS EV,36,463,Home,33.32,2022,Pune,61,4.6
11332,Tesla,Model X,103,363,Public,53.28,2015,Pune,28,4.5
11333,Tata,Model S,49,514,Fast,18.72,2023,Mumbai,50,3
11334,Nissan,EV6,57,395,Public,105.95,2020,Pune,59,3.6
11335,Kia,EV6,30,219,Fast,77.03,2022,Ahmedabad,37,2.3
11336,MG,Taycan,46,635,Fast,86.82,2021,Chennai,46,4.1
11337,MG,ZS EV,57,209,Slow,15.78,2018,Hyderabad,51,4.6
11338,BMW,Kona,47,516,Public,106.4,2016,Ahmedabad,45,4.1
11339,MG,ZS EV,45,160,Home,47.6,2015,Bangalore,40,2.7
11340,Tata,Taycan,52,560,Home,28.2,2023,Surat,63,2.4
11341,Mercedes,EQC,51,590,Fast,66.58,2019,Jaipur,38,3.9
11342,Mercedes,ZS EV,73,169,Fast,128.91,2021,Chennai,38,4.6
11343,MG,Taycan,44,391,Public,58.87,2022,Pune,26,4
11344,Kia,Leaf,43,602,Slow,20.81,2018,Mumbai,68,3.1
11345,Nissan,e-tron,59,615,Slow,141.62,2021,Ahmedabad,47,2.8
11346,Kia,i3,46,590,Public,97.69,2024,Bangalore,63,4.8
11347,Audi,Kona,65,442,Public,48.73,2016,Bangalore,21,2.5
11348,Nissan,Kona,105,312,Slow,89.53,2021,Hyderabad,20,3.1
11349,Tesla,EQC,103,627,Fast,18.1,2015,Delhi,55,2.7
11350,Tata,Model 3,116,408,Slow,86.82,2018,Chennai,62,3
11351,Kia,Leaf,88,257,Supercharger,123.8,2019,Delhi,22,4.4
11352,BMW,Taycan,112,570,Supercharger,25.06,2021,Kolkata,40,2.1
11353,Mercedes,ZS EV,88,430,Public,126.02,2023,Jaipur,56,2.3
11354,MG,Nexon,58,306,Supercharger,85.17,2018,Chennai,51,3.4
11355,Nissan,ZS EV,100,406,Home,32.89,2022,Pune,32,4.1
11356,MG,Kona,48,588,Supercharger,35.64,2024,Bangalore,68,3.2
11357,Tesla,e-tron,94,591,Slow,133.05,2015,Chennai,20,4.5
11358,Audi,Nexon,105,207,Supercharger,73.98,2021,Hyderabad,58,2
11359,MG,ZS EV,50,555,Fast,46.01,2017,Bangalore,68,3.1
11360,Kia,Taycan,84,257,Public,41.61,2019,Kolkata,61,2.5
11361,Nissan,Leaf,34,483,Fast,63.02,2022,Hyderabad,51,4.9
11362,BMW,ZS EV,102,236,Supercharger,117.77,2018,Surat,58,4.8
11363,Tesla,Model X,93,581,Fast,8.88,2016,Chennai,18,4.7
11364,Porsche,Taycan,28,182,Home,20.62,2021,Bangalore,28,4.3
11365,Tata,e-tron,32,193,Fast,69.48,2018,Delhi,34,2.2
11366,Audi,Taycan,64,593,Home,136.62,2018,Kolkata,69,4.6
11367,Kia,EV6,109,501,Slow,133.12,2016,Kolkata,54,2.1
11368,Tata,Model X,25,139,Fast,118.28,2018,Mumbai,43,3.7
11369,BMW,Model X,63,148,Supercharger,146.93,2018,Hyderabad,46,4.9
11370,Tata,Model X,21,281,Slow,20.6,2024,Jaipur,49,2.1
11371,Mercedes,ZS EV,48,393,Public,133.1,2022,Kolkata,59,2.5
11372,Nissan,EQC,67,405,Public,7.9,2023,Jaipur,31,4.7
11373,Tata,Model X,31,383,Supercharger,65.18,2022,Ahmedabad,63,3.5
11374,Kia,Kona,106,170,Home,37.7,2024,Mumbai,36,2.7
11375,Porsche,e-tron,86,239,Fast,57.62,2018,Surat,69,3.1
11376,Mercedes,Leaf,69,527,Public,146.23,2019,Delhi,56,3.8
11377,Mercedes,Model 3,30,585,Fast,52.71,2022,Bangalore,49,4.9
11378,Tata,Taycan,24,435,Slow,96.28,2021,Bangalore,24,2.5
11379,Audi,Taycan,64,444,Fast,104.81,2019,Ahmedabad,21,2.9
11380,Hyundai,Model X,93,142,Public,84.69,2016,Pune,18,3.4
11381,Audi,i3,66,342,Home,18.19,2018,Bangalore,33,4.4
11382,MG,EQC,25,158,Public,129.12,2019,Pune,41,4.4
11383,Kia,Leaf,99,382,Supercharger,119.16,2019,Bangalore,42,3.5
11384,Hyundai,i3,114,504,Public,113.68,2018,Delhi,68,2.2
11385,Nissan,Taycan,106,530,Fast,137.02,2018,Bangalore,69,4.4
11386,Mercedes,e-tron,113,587,Fast,55.37,2023,Delhi,62,4.5
11387,Kia,Model S,103,227,Home,88.53,2015,Delhi,18,4.1
11388,BMW,Leaf,108,306,Public,118.58,2017,Pune,54,4.8
11389,MG,e-tron,118,377,Slow,69.44,2016,Surat,39,3.7
11390,Porsche,EQC,88,471,Slow,144.64,2015,Kolkata,60,3.8
11391,MG,Model X,82,626,Slow,128.06,2020,Kolkata,39,4.8
11392,Kia,Model 3,86,395,Supercharger,81.94,2024,Surat,38,5
11393,Nissan,Nexon,66,603,Slow,26.36,2024,Chennai,56,4.5
11394,Mercedes,EQC,53,402,Supercharger,78.03,2019,Hyderabad,50,2.1
11395,Tesla,ZS EV,31,438,Slow,35.01,2020,Delhi,61,3.6
11396,Tesla,Model S,46,587,Home,63.95,2018,Ahmedabad,46,5
11397,Kia,Taycan,88,494,Public,43.5,2020,Chennai,42,4.3
11398,Tata,Nexon,105,308,Supercharger,122.88,2018,Delhi,48,3.7
11399,Audi,e-tron,87,309,Fast,42.61,2017,Jaipur,24,4.1
11400,MG,Taycan,47,193,Supercharger,90.76,2023,Mumbai,47,3.7
11401,Nissan,Model S,90,620,Public,12.56,2023,Chennai,62,3.8
11402,MG,i3,64,269,Supercharger,114.32,2018,Mumbai,26,4.7
11403,BMW,Model S,117,211,Supercharger,70.09,2015,Mumbai,41,4.3
11404,Tesla,Model X,21,359,Public,65.31,2017,Jaipur,29,3
11405,Mercedes,EV6,28,180,Slow,68.11,2015,Mumbai,30,2.2
11406,BMW,Leaf,98,355,Public,108.35,2018,Chennai,40,4.6
11407,Mercedes,Taycan,50,351,Home,67.52,2020,Kolkata,30,2
11408,MG,Model S,55,348,Slow,111.93,2018,Surat,47,2.8
11409,Nissan,Model S,34,427,Supercharger,46.03,2018,Mumbai,44,4
11410,Tesla,EV6,116,175,Public,144.28,2015,Delhi,50,3.3
11411,MG,EV6,81,404,Home,79.02,2015,Ahmedabad,41,3
11412,Tesla,Leaf,50,337,Home,89.62,2018,Kolkata,32,3
11413,Kia,Leaf,46,448,Fast,105.78,2019,Chennai,33,4.6
11414,Porsche,EQC,21,298,Home,89.78,2017,Chennai,67,4.4
11415,Porsche,e-tron,92,246,Fast,86.79,2015,Ahmedabad,37,2.8
11416,Mercedes,Model 3,62,354,Home,5.35,2020,Mumbai,38,4.9
11417,MG,Model 3,20,344,Public,71.64,2018,Mumbai,36,3.9
11418,Hyundai,Taycan,102,450,Supercharger,130.68,2017,Jaipur,62,4
11419,Tesla,Kona,28,148,Slow,138.96,2023,Kolkata,66,4.1
11420,Tesla,EV6,79,306,Home,46.8,2022,Surat,36,4.9
11421,Hyundai,Nexon,21,268,Home,107.7,2024,Jaipur,42,4.4
11422,Tata,Nexon,77,123,Fast,129.48,2022,Bangalore,67,4.9
11423,MG,Model X,84,411,Supercharger,68.85,2023,Chennai,47,4.2
11424,Hyundai,Taycan,31,202,Public,91.69,2019,Pune,26,4.6
11425,Porsche,Model 3,74,273,Public,97.79,2018,Delhi,32,4.8
11426,Tesla,EQC,109,595,Supercharger,142.61,2017,Jaipur,66,3.9
11427,Porsche,Nexon,29,450,Public,74.89,2020,Mumbai,27,2.4
11428,MG,Leaf,84,468,Slow,117.85,2020,Surat,69,3.5
11429,Nissan,Model S,84,425,Public,32.1,2017,Mumbai,49,3.5
11430,Nissan,Model S,80,587,Slow,89.93,2016,Surat,53,3
11431,Mercedes,Leaf,114,232,Home,71.08,2017,Pune,24,3.1
11432,Porsche,i3,94,288,Public,38.31,2023,Delhi,50,3.4
11433,Porsche,i3,88,388,Public,6.97,2015,Bangalore,27,3.2
11434,Porsche,Model S,54,456,Slow,90.71,2018,Jaipur,54,4.1
11435,Tata,Model X,30,305,Home,122.33,2023,Jaipur,23,2.2
11436,Porsche,Kona,87,477,Home,122.04,2021,Jaipur,32,3.1
11437,Nissan,EQC,57,441,Fast,61.48,2023,Mumbai,34,4.7
11438,Tata,Nexon,58,373,Home,31.22,2018,Pune,25,3.3
11439,Mercedes,e-tron,40,280,Supercharger,141.78,2023,Ahmedabad,55,2.2
11440,Kia,Model S,55,572,Fast,60.35,2018,Surat,26,2.6
11441,BMW,EV6,111,146,Home,55.43,2022,Mumbai,38,4.4
11442,Mercedes,Leaf,91,425,Slow,94.15,2020,Ahmedabad,60,3.6
11443,Audi,ZS EV,39,475,Supercharger,68.81,2017,Bangalore,44,2.7
11444,Tata,e-tron,62,582,Fast,54.86,2022,Pune,21,3.4
11445,Nissan,e-tron,40,274,Public,52.12,2017,Chennai,34,2
11446,Nissan,Kona,54,621,Slow,61.88,2019,Mumbai,35,2.3
11447,MG,Model S,83,447,Supercharger,104.37,2024,Hyderabad,59,2.8
11448,Tesla,Model 3,51,588,Slow,6.67,2020,Surat,41,3.2
11449,Porsche,Model X,55,424,Fast,34.42,2016,Pune,47,2.2
11450,Nissan,Model 3,88,497,Supercharger,42.07,2021,Kolkata,53,3.1
11451,Porsche,EQC,71,368,Fast,149.94,2022,Surat,52,2.3
11452,Hyundai,Nexon,23,491,Fast,133.19,2016,Jaipur,28,4.4
11453,Tesla,Taycan,26,445,Home,66.07,2017,Pune,40,3.6
11454,Hyundai,Model S,117,586,Slow,106.68,2023,Hyderabad,52,2.8
11455,Porsche,ZS EV,103,120,Home,39.18,2019,Ahmedabad,30,2.7
11456,Tata,Model 3,90,316,Home,141.17,2021,Mumbai,24,2.3
11457,Audi,Leaf,43,400,Slow,139.57,2022,Ahmedabad,54,4.4
11458,Tesla,EV6,40,616,Supercharger,28.48,2021,Ahmedabad,29,3
11459,Tata,e-tron,76,177,Slow,139.62,2022,Chennai,41,4.4
11460,Nissan,Model X,92,548,Public,64.51,2021,Ahmedabad,44,5
11461,Audi,ZS EV,38,141,Supercharger,76.38,2017,Chennai,39,3.8
11462,Kia,Nexon,103,551,Home,105.41,2019,Pune,68,2.6
11463,Nissan,EQC,47,388,Fast,74.4,2023,Surat,20,3.9
11464,BMW,Taycan,51,528,Fast,88.07,2018,Ahmedabad,31,3.3
11465,Mercedes,Taycan,53,641,Home,69.9,2019,Kolkata,62,3.9
11466,Tesla,Model X,35,393,Supercharger,14.74,2016,Jaipur,25,4.4
11467,BMW,Model X,57,174,Public,84.82,2019,Pune,30,4
11468,Porsche,i3,100,529,Supercharger,12.14,2020,Kolkata,32,3.9
11469,Tesla,i3,94,488,Slow,19.57,2021,Bangalore,28,3.9
11470,Mercedes,EQC,23,609,Public,104.65,2024,Kolkata,59,2.6
11471,Tesla,i3,75,235,Slow,73.08,2024,Jaipur,36,4.3
11472,Tata,Taycan,59,449,Supercharger,83.28,2018,Pune,63,3.3
11473,Hyundai,ZS EV,69,203,Home,29.4,2015,Pune,27,3.9
11474,MG,ZS EV,59,413,Home,104.35,2019,Ahmedabad,51,2.6
11475,Tata,Kona,101,250,Slow,15.43,2021,Surat,34,4.1
11476,Mercedes,e-tron,68,586,Public,41.73,2016,Pune,18,3.2
11477,Tesla,e-tron,67,584,Slow,135.93,2015,Surat,24,2.6
11478,Tata,Nexon,25,227,Public,8.72,2023,Pune,28,2.3
11479,Hyundai,EQC,115,547,Fast,113.15,2024,Mumbai,23,4.8
11480,BMW,EV6,24,502,Supercharger,27.99,2017,Mumbai,50,2
11481,Tata,ZS EV,98,466,Home,125.82,2023,Mumbai,42,2.3
11482,Porsche,Kona,64,279,Home,93.13,2023,Delhi,22,2.3
11483,BMW,EV6,35,349,Public,9.9,2024,Delhi,55,4.8
11484,Mercedes,Model 3,36,323,Fast,6.23,2018,Surat,58,4.9
11485,BMW,EQC,78,509,Home,88.43,2017,Bangalore,50,4.9
11486,Tesla,EV6,75,122,Slow,120.1,2017,Jaipur,67,4
11487,Audi,e-tron,98,448,Slow,108.54,2021,Pune,36,4.9
11488,Audi,Model 3,54,152,Home,47.85,2019,Chennai,29,3.1
11489,Kia,EV6,27,515,Public,109.98,2017,Ahmedabad,50,4.8
11490,Porsche,Model 3,118,401,Supercharger,45.3,2020,Mumbai,69,2.6
11491,Tesla,Model X,80,489,Fast,76.78,2024,Bangalore,47,2.7
11492,Mercedes,Nexon,119,295,Supercharger,37.07,2015,Jaipur,68,4
11493,Nissan,e-tron,46,258,Fast,21.77,2024,Hyderabad,40,4.8
11494,Audi,ZS EV,97,572,Home,144.23,2019,Jaipur,62,2.7
11495,Mercedes,Model X,106,399,Public,99,2024,Ahmedabad,40,4.8
11496,BMW,i3,39,346,Slow,37.5,2022,Pune,47,4.6
11497,Tata,ZS EV,76,469,Slow,22.85,2019,Jaipur,43,2.2
11498,Audi,Nexon,89,431,Slow,42.33,2017,Chennai,46,4.9
11499,Tesla,Model 3,107,424,Public,58.84,2024,Jaipur,33,4.4
11500,Audi,i3,42,228,Supercharger,130.49,2018,Ahmedabad,62,3.7
11501,Hyundai,i3,119,618,Home,103.95,2023,Ahmedabad,56,2.6
11502,Hyundai,ZS EV,95,176,Public,57.22,2018,Ahmedabad,62,3.8
11503,Hyundai,Model 3,21,214,Home,52.28,2021,Bangalore,38,4.1
11504,Porsche,Model S,46,611,Home,39.47,2023,Mumbai,26,3.3
11505,Audi,Leaf,51,373,Supercharger,21.33,2021,Bangalore,62,4.1
11506,Kia,Leaf,112,264,Slow,129.89,2017,Surat,54,4.2
11507,Mercedes,Model S,69,565,Fast,73.39,2016,Hyderabad,35,3.5
11508,Hyundai,EQC,83,287,Public,142.2,2023,Pune,20,2.2
11509,BMW,Nexon,59,258,Public,118.08,2015,Chennai,49,2.5
11510,Tesla,Model 3,52,497,Public,105.51,2016,Mumbai,49,2.9
11511,Porsche,e-tron,48,388,Home,55.19,2021,Chennai,66,2
11512,MG,ZS EV,52,456,Supercharger,73.27,2015,Pune,57,2.4
11513,Hyundai,Nexon,119,147,Public,39.41,2018,Mumbai,53,4.7
11514,Mercedes,Taycan,36,585,Home,120.93,2018,Kolkata,23,4.7
11515,BMW,Taycan,93,275,Supercharger,72.61,2023,Kolkata,20,2.9
11516,Tesla,Nexon,84,558,Fast,119.42,2018,Delhi,37,4.4
11517,Tata,Model S,62,135,Supercharger,16.91,2018,Delhi,36,4.2
11518,Nissan,ZS EV,82,287,Slow,50.62,2024,Mumbai,22,2.9
11519,BMW,EQC,100,350,Fast,17.74,2022,Mumbai,65,3.5
11520,Kia,ZS EV,111,351,Fast,90.55,2022,Chennai,64,4.1
11521,BMW,Model 3,119,472,Fast,109.94,2021,Hyderabad,27,4.5
11522,BMW,EQC,77,633,Home,118.79,2021,Jaipur,56,2.2
11523,Kia,ZS EV,110,324,Fast,58.71,2015,Bangalore,28,3.5
11524,Tata,Model 3,62,377,Home,24.84,2015,Surat,49,2.6
11525,Porsche,Model 3,56,503,Slow,145.43,2018,Surat,34,3.1
11526,Audi,EV6,65,476,Fast,32.54,2019,Delhi,37,2.5
11527,Tesla,Model X,44,444,Public,51.82,2024,Mumbai,61,4.8
11528,BMW,Model X,117,189,Home,49.19,2015,Pune,47,3.6
11529,BMW,Nexon,86,295,Home,116.65,2022,Jaipur,33,2.2
11530,Kia,EQC,112,630,Supercharger,126.29,2021,Hyderabad,21,3.8
11531,Mercedes,Kona,118,271,Fast,46.39,2020,Chennai,37,3.8
11532,BMW,Nexon,70,512,Fast,46.08,2018,Mumbai,57,4.2
11533,BMW,Kona,93,364,Supercharger,105.02,2024,Chennai,59,3.5
11534,Kia,ZS EV,57,241,Home,129.55,2015,Mumbai,52,4.3
11535,Mercedes,Model 3,57,287,Home,26.94,2018,Pune,33,2.6
11536,Kia,EV6,20,249,Supercharger,147.65,2020,Hyderabad,40,3.8
11537,Porsche,e-tron,73,138,Slow,104.06,2018,Hyderabad,55,5
11538,BMW,Kona,84,623,Home,48.73,2024,Delhi,38,2.2
11539,Hyundai,Leaf,115,236,Fast,116,2015,Surat,38,2.7
11540,Tesla,Kona,41,309,Slow,11.81,2018,Delhi,31,4.1
11541,Mercedes,Kona,80,122,Public,136.95,2020,Jaipur,27,2.6
11542,Hyundai,Taycan,77,452,Supercharger,74.16,2024,Ahmedabad,47,2.5
11543,Kia,EQC,73,459,Home,35.82,2021,Ahmedabad,66,2.4
11544,BMW,Model X,38,279,Home,103.04,2024,Surat,62,3.8
11545,Kia,EV6,118,534,Supercharger,18.5,2021,Surat,39,2.4
11546,Audi,i3,89,384,Home,73.85,2019,Pune,23,2.1
11547,Audi,e-tron,53,186,Home,141.14,2017,Kolkata,37,3.4
11548,Porsche,EQC,98,214,Fast,97.59,2020,Ahmedabad,59,3.7
11549,BMW,e-tron,63,360,Fast,18.7,2020,Bangalore,40,2
11550,BMW,Leaf,86,136,Home,132.07,2022,Hyderabad,64,2
11551,Hyundai,Model 3,71,534,Home,125.27,2019,Surat,37,3.5
11552,MG,EQC,41,340,Home,112.25,2015,Jaipur,68,3
11553,BMW,Model S,48,159,Home,28.69,2017,Bangalore,34,4.4
11554,Porsche,Nexon,33,250,Slow,94.57,2023,Chennai,30,3.7
11555,Mercedes,EQC,113,248,Fast,118.9,2024,Bangalore,60,4.1
11556,Mercedes,e-tron,81,639,Home,108.46,2016,Chennai,50,4.2
11557,Kia,Model X,34,311,Home,53.37,2021,Pune,41,4.3
11558,Hyundai,Model X,112,544,Fast,142.74,2021,Chennai,55,4.3
11559,Tata,Model X,33,575,Public,33.9,2018,Kolkata,65,2.4
11560,Nissan,EQC,86,344,Home,68.52,2019,Hyderabad,68,3.6
